8.690080200000000000e+07,6.317293233082707360e+01,6.700751879699248548e+01,7.062406015037593932e+01,6.915037593984962427e+01,6.900000000000000000e+01,6.887969924812030342e+01,6.864661654135338154e+01,6.924812030075187863e+01,6.907518796992481214e+01,6.670676691729323693e+01,6.565413533834586701e+01,5.428571428571428825e+00
9.755040200000000000e+07,1.315037593984962712e+02,1.405714285714285836e+02,1.448421052631578902e+02,1.397218045112782079e+02,1.323609022556391039e+02,1.328721804511278037e+02,1.359248120300751737e+02,1.413157894736842195e+02,1.375563909774436127e+02,1.308646616541353467e+02,1.262406015037593932e+02,1.030075187969924855e+01
1.717050200000000000e+07,2.463909774436090174e+02,2.618345864661653764e+02,2.719548872180450871e+02,2.675714285714285552e+02,2.609097744360902311e+02,2.611879699248120232e+02,2.635187969924812137e+02,2.644661654135338722e+02,2.588120300751879768e+02,2.542255639097744506e+02,2.496616541353383525e+02,2.049624060150376081e+01
7.186030100000000000e+07,1.347819548872180633e+02,1.473308270676691620e+02,1.624586466165413299e+02,1.628571428571428328e+02,1.524511278195488728e+02,1.507293233082706649e+02,1.566992481203007230e+02,1.583007518796992201e+02,1.559398496240601730e+02,1.483007518796992770e+02,1.417969924812029774e+02,1.138345864661654083e+01
7.258120300000000000e+07,1.739323308270676876e+02,1.892857142857143060e+02,2.150751879699248263e+02,2.167969924812030058e+02,2.041729323308270523e+02,2.025639097744360981e+02,2.001052631578947398e+02,1.982255639097744506e+02,1.926240601503759535e+02,1.841729323308270807e+02,1.764210526315789309e+02,1.442105263157894690e+01
4.771030200000000000e+07,1.690225563909774280e+02,1.830375939849624274e+02,1.981503759398496243e+02,1.926992481203007230e+02,1.804436090225563873e+02,1.794511278195488728e+02,1.835789473684210407e+02,1.836541353383458670e+02,1.825563909774435842e+02,1.791954887218045371e+02,1.724586466165413299e+02,1.393984962406014994e+01
4.771030300000000000e+07,1.787969924812030342e+02,1.944436090225563873e+02,2.115413533834586701e+02,2.060827067669173118e+02,1.920601503759398554e+02,1.920150375939849425e+02,1.967669172932330923e+02,1.974586466165413867e+02,1.908721804511278606e+02,1.874060150375939884e+02,1.796390977443608961e+02,1.454887218045112718e+01
4.843120100000000000e+07,1.667744360902255494e+02,1.771804511278195662e+02,1.872932330827067631e+02,1.855413533834586133e+02,1.809248120300751737e+02,1.826390977443608961e+02,1.885187969924811853e+02,1.886315789473683822e+02,1.805187969924812137e+02,1.767443609022556359e+02,1.709849624060150290e+02,1.400751879699248192e+01
3.696240200000000000e+07,6.036090225563910394e+01,6.794736842105263008e+01,7.496992481203008651e+01,7.451879699248121369e+01,6.915037593984963848e+01,6.800751879699248548e+01,7.001503759398495674e+01,7.065413533834586701e+01,6.627067669172932085e+01,6.252631578947367075e+01,5.974436090225562879e+01,4.751879699248120481e+00
3.696240400000000000e+07,5.247368421052631504e+01,5.752631578947368496e+01,6.231578947368420529e+01,6.154135338345864170e+01,5.875939849624059974e+01,5.763909774436090316e+01,6.008270676691729051e+01,6.133082706766916203e+01,5.699999999999999289e+01,5.332330827067669077e+01,5.075939849624059264e+01,4.180451127819549306e+00
4.843120400000000000e+07,2.021052631578947683e+02,2.135338345864661562e+02,2.228796992481203461e+02,2.230827067669173402e+02,2.159548872180451156e+02,2.167969924812030058e+02,2.187969924812029774e+02,2.201353383458646817e+02,2.171052631578947398e+02,2.119323308270676591e+02,2.062030075187969942e+02,1.696240601503759393e+01
3.031050100000000000e+07,7.248872180451128600e+01,7.680451127819549129e+01,8.187218045112781795e+01,8.175187969924812137e+01,7.949624060150375726e+01,8.093984962406014461e+01,8.200000000000000000e+01,8.111278195488721110e+01,7.798496240601502905e+01,7.502255639097744222e+01,7.302255639097744222e+01,5.977443609022556004e+00
8.500030100000000000e+07,2.168345864661654048e+02,2.341654135338345668e+02,2.474586466165413583e+02,2.439248120300751737e+02,2.353834586466165320e+02,2.343834586466165320e+02,2.372857142857142776e+02,2.375864661654135261e+02,2.331804511278195093e+02,2.297368421052631788e+02,2.246165413533834680e+02,1.841353383458646675e+01
6.606040100000000000e+07,2.242180451127819083e+02,2.383684210526315894e+02,2.619849624060150290e+02,2.681804511278195378e+02,2.518421052631578902e+02,2.455714285714285552e+02,2.496766917293232950e+02,2.576917293233082091e+02,2.550000000000000000e+02,2.432631578947368496e+02,2.401654135338345952e+02,1.971428571428571530e+01
6.606040200000000000e+07,1.437894736842105488e+02,1.539097744360902311e+02,1.698270676691729193e+02,1.718872180451127463e+02,1.631127819548872253e+02,1.590225563909774564e+02,1.622180451127819936e+02,1.659624060150375726e+02,1.595488721804511556e+02,1.529849624060150290e+02,1.507218045112782079e+02,1.244360902255639090e+01
5.564020100000000000e+07,2.058872180451128031e+02,2.239699248120300581e+02,2.453609022556390755e+02,2.460526315789473699e+02,2.290902255639097405e+02,2.265864661654135261e+02,2.339774436090226004e+02,2.364060150375939600e+02,2.320375939849624274e+02,2.239022556390977172e+02,2.155714285714285836e+02,1.745864661654135475e+01
7.612020200000000000e+07,2.196240601503760104e+01,3.188721804511278179e+01,3.722556390977443641e+01,3.547368421052631504e+01,2.849624060150376437e+01,2.532330827067669077e+01,2.762406015037594287e+01,2.792481203007518786e+01,2.700751879699248548e+01,2.525563909774436411e+01,2.189473684210526017e+01,1.421052631578947345e+00
8.513140400000000000e+07,4.360902255639098257e+01,6.396992481203007230e+01,8.563157894736841058e+01,8.791729323308270239e+01,8.169172932330828019e+01,8.208270676691728340e+01,8.777443609022554938e+01,8.836842105263157521e+01,7.641353383458647386e+01,6.126315789473684248e+01,4.295488721804511556e+01,2.804511278195488622e+00
2.523150200000000000e+07,1.487969924812029987e+01,2.042857142857142705e+01,2.706766917293233377e+01,2.678195488721804907e+01,1.939097744360902453e+01,1.715037593984962427e+01,2.057894736842105488e+01,2.191729323308270239e+01,1.865413533834586346e+01,1.531578947368421062e+01,1.154887218045112718e+01,8.721804511278195005e-01
1.019100200000000000e+07,9.163909774436089606e+01,9.818796992481203745e+01,1.052330827067669077e+02,1.044135338345864739e+02,1.005263157894736850e+02,1.002631578947368496e+02,1.041578947368421240e+02,1.038195488721804480e+02,1.014812030075188005e+02,9.881203007518797676e+01,9.496240601503760104e+01,7.669172932330827308e+00
2.084060200000000000e+07,7.344360902255638734e+01,8.018045112781955197e+01,8.885714285714286120e+01,8.825563909774436411e+01,8.224812030075187863e+01,8.281203007518796255e+01,8.311278195488722531e+01,8.372932330827066494e+01,8.181954887218044803e+01,7.752631578947368496e+01,7.417293233082706649e+01,5.969924812030074968e+00
2.084060400000000000e+07,7.230075187969923434e+01,8.191729323308271660e+01,7.977443609022557780e+01,7.503007518796992770e+01,7.164661654135338154e+01,7.042105263157894512e+01,7.004511278195488444e+01,6.915789473684209554e+01,6.966917293233082376e+01,6.835338345864661846e+01,6.424812030075187863e+01,5.240601503759398483e+00
1.255030300000000000e+07,3.141203007518797108e+02,3.390526315789473983e+02,3.718872180451127747e+02,3.702706766917292498e+02,3.492481203007519639e+02,3.466315789473684390e+02,3.497142857142857224e+02,3.491052631578947967e+02,3.397819548872180349e+02,3.287819548872180349e+02,3.172481203007519071e+02,2.582706766917293351e+01
1.255030600000000000e+07,2.774962406015037573e+02,2.950000000000000000e+02,3.129624060150375726e+02,3.091127819548871685e+02,3.000075187969924855e+02,3.003834586466165320e+02,3.055338345864661846e+02,3.064962406015037573e+02,3.002406015037594216e+02,2.891954887218045656e+02,2.756917293233082660e+02,2.254135338345864525e+01
5.800101000000000000e+06,1.397969924812030058e+02,1.659022556390977172e+02,1.971353383458646249e+02,1.863233082706767050e+02,1.518947368421052886e+02,1.517443609022556075e+02,1.695864661654135261e+02,1.767669172932330639e+02,1.596090225563910110e+02,1.366541353383458670e+02,1.198045112781954913e+02,9.263157894736842479e+00
1.255031000000000000e+07,2.233909774436090174e+02,2.481503759398496243e+02,2.718421052631579187e+02,2.679097744360902311e+02,2.536691729323308380e+02,2.549172932330827166e+02,2.600751879699248548e+02,2.555187969924812137e+02,2.452330827067669077e+02,2.369849624060150006e+02,2.281127819548871969e+02,1.856390977443609103e+01
4.676010100000000000e+07,4.006766917293233377e+01,4.305263157894737702e+01,4.405263157894736281e+01,4.193984962406014461e+01,3.966165413533835249e+01,3.975939849624059974e+01,4.230075187969924144e+01,4.264661654135337443e+01,4.121804511278195093e+01,4.139849624060149580e+01,4.043609022556391608e+01,3.270676691729323515e+00
2.628010300000000000e+07,1.930225563909773996e+02,2.022105263157894797e+02,2.148796992481203176e+02,2.146390977443608392e+02,2.100977443609022259e+02,2.096541353383458670e+02,2.099473684210526585e+02,2.106691729323308095e+02,2.134285714285714164e+02,2.139248120300752305e+02,2.095939849624060400e+02,1.716541353383458812e+01
7.186040400000000000e+07,1.484736842105263293e+02,1.650827067669173118e+02,1.833082706766917340e+02,1.823458646616541330e+02,1.705714285714285836e+02,1.706842105263157805e+02,1.754812030075187863e+02,1.757443609022556359e+02,1.700751879699248548e+02,1.636390977443608961e+02,1.567218045112782079e+02,1.279699248120300759e+01
7.258130100000000000e+07,1.326466165413533815e+02,1.445338345864661562e+02,1.595864661654135546e+02,1.624360902255639019e+02,1.554135338345865023e+02,1.540225563909774564e+02,1.542556390977443641e+02,1.533308270676691905e+02,1.493533834586465900e+02,1.435263157894736707e+02,1.378045112781954629e+02,1.121052631578947434e+01
4.617030100000000000e+07,1.968120300751879483e+02,2.029473684210526301e+02,2.098496240601503757e+02,2.098120300751879768e+02,2.068496240601503757e+02,2.094736842105263577e+02,2.104736842105263293e+02,2.113082706766917056e+02,2.101578947368420813e+02,2.097218045112782079e+02,2.092030075187970226e+02,1.711278195488721821e+01
9.850080200000000000e+07,1.075714285714285694e+02,1.137969924812030058e+02,1.219774436090225436e+02,1.213157894736842053e+02,1.121954887218045229e+02,1.093157894736842053e+02,1.107969924812030058e+02,1.118646616541353467e+02,1.120977443609022544e+02,1.088421052631578760e+02,1.060300751879699419e+02,8.721804511278195449e+00
9.850080400000000000e+07,1.207067669172932654e+02,1.260375939849623990e+02,1.341428571428571388e+02,1.338270676691729477e+02,1.269999999999999858e+02,1.251654135338345668e+02,1.271879699248120374e+02,1.274812030075188005e+02,1.272255639097744364e+02,1.255864661654135404e+02,1.235338345864661562e+02,1.009022556390977421e+01
8.038010100000000000e+07,7.812030075187969658e+00,1.140601503759398483e+01,1.624060150375940026e+01,1.690225563909774564e+01,1.415037593984962427e+01,1.342857142857143060e+01,1.290977443609022757e+01,1.263909774436090494e+01,1.164661654135338509e+01,9.533834586466165106e+00,8.338345864661654616e+00,6.466165413533834228e-01
3.696250200000000000e+07,8.288721804511277469e+01,9.098496240601502905e+01,9.998496240601502905e+01,9.978195488721807749e+01,8.819548872180450871e+01,8.700000000000000000e+01,9.098496240601502905e+01,9.227819548872180633e+01,8.717293233082708070e+01,8.146616541353385799e+01,7.958646616541352614e+01,6.451127819548871933e+00
1.966100200000000000e+07,1.455714285714285836e+02,1.506541353383458386e+02,1.563533834586466185e+02,1.550075187969924855e+02,1.497819548872180349e+02,1.483834586466165320e+02,1.501879699248120232e+02,1.538120300751879483e+02,1.525037593984962427e+02,1.483609022556391039e+02,1.436466165413533815e+02,1.178947368421052566e+01
9.719010200000000000e+07,2.714060150375939884e+02,2.863684210526316178e+02,2.972706766917293066e+02,2.924210526315789593e+02,2.858270676691728909e+02,2.868345864661654332e+02,2.947142857142857224e+02,2.987368421052631788e+02,2.940751879699248548e+02,2.861879699248120801e+02,2.788195488721804622e+02,2.296240601503759393e+01
3.729020200000000000e+07,6.348120300751880052e+01,6.446616541353382956e+01,6.543609022556391608e+01,6.446616541353382956e+01,6.330075187969925565e+01,6.378195488721804907e+01,6.534586466165414720e+01,6.545112781954887282e+01,6.440601503759398838e+01,6.369172932330827308e+01,6.346616541353382956e+01,5.285714285714285587e+00
3.362020100000000000e+07,5.263157894736841813e-01,6.691729323308270860e-01,7.744360902255638113e-01,9.022556390977443108e-01,7.969924812030074746e-01,1.135338345864661758e+00,5.488721804511278446e-01,2.030075187969924699e-01,5.338345864661653284e-01,7.368421052631577428e-01,6.165413533834586124e-01,3.007518796992481036e-02
7.612030200000000000e+07,3.735338345864661846e+01,5.204511278195488444e+01,6.461654135338346805e+01,5.845864661654135119e+01,4.510526315789474694e+01,4.486466165413533247e+01,4.966917293233082376e+01,5.346616541353383667e+01,4.979699248120301291e+01,4.411278195488721821e+01,3.984962406015037573e+01,2.744360902255639001e+00
2.523160300000000000e+07,1.684210526315789824e+00,1.992481203007518520e+00,2.443609022556390897e+00,2.270676691729323515e+00,1.548872180451128067e+00,1.601503759398496207e+00,1.721804511278195449e+00,1.526315789473684070e+00,1.436090225563909861e+00,1.383458646616541277e+00,1.669172932330827086e+00,1.278195488721804440e-01
4.889010100000000000e+07,2.125037593984962427e+02,2.223533834586466185e+02,2.332481203007519071e+02,2.340902255639097689e+02,2.305037593984962427e+02,2.341729323308270523e+02,2.375639097744360981e+02,2.377669172932330639e+02,2.319398496240601446e+02,2.244962406015037573e+02,2.214736842105263008e+02,1.823308270676691834e+01
4.889010400000000000e+07,1.873909774436090174e+02,2.016390977443608961e+02,2.182406015037594216e+02,2.165789473684210691e+02,2.077443609022556359e+02,2.113383458646616759e+02,2.271954887218044803e+02,2.280300751879699419e+02,2.112330827067669361e+02,2.012330827067668793e+02,1.973834586466165320e+02,1.622556390977443641e+01
9.139020200000000000e+07,4.660902255639098257e+01,6.670676691729323693e+01,7.666917293233080954e+01,6.390977443609023823e+01,4.633834586466166172e+01,4.493984962406015171e+01,5.084962406015036862e+01,4.909774436090224725e+01,4.238345864661653195e+01,3.471428571428571530e+01,2.883458646616541188e+01,2.000000000000000000e+00
1.255040100000000000e+07,1.449248120300752021e+02,1.550300751879699135e+02,1.638270676691729477e+02,1.637593984962405784e+02,1.637518796992480929e+02,1.720225563909774564e+02,1.705037593984962427e+02,1.628947368421052317e+02,1.595789473684210407e+02,1.540676691729323124e+02,1.479097744360902311e+02,1.202255639097744400e+01
4.522010100000000000e+07,5.979699248120301291e+01,7.891729323308270239e+01,1.066240601503759393e+02,1.166240601503759393e+02,1.055488721804511272e+02,1.047443609022556501e+02,1.137368421052631504e+02,1.140000000000000142e+02,9.756390977443608392e+01,7.833082706766916203e+01,6.422556390977445062e+01,4.872180451127819723e+00
4.676020100000000000e+07,5.198496240601503615e+01,5.496240601503758683e+01,5.763157894736841058e+01,5.648872180451127889e+01,5.351879699248120659e+01,5.325563909774436411e+01,5.341353383458647386e+01,5.360150375939849710e+01,5.358646616541352614e+01,5.302255639097744222e+01,5.121804511278194383e+01,4.203007518796992414e+00
5.901010000000000000e+05,7.165413533834586701e+01,7.832330827067669077e+01,8.548120300751878631e+01,8.641353383458645965e+01,8.070676691729323693e+01,8.000000000000000000e+01,8.222556390977443641e+01,8.127819548872180633e+01,8.048872180451128600e+01,7.704511278195487023e+01,7.367669172932329502e+01,6.015037593984962072e+00
4.155010200000000000e+07,1.659774436090225436e+02,1.767744360902255778e+02,1.913909774436089890e+02,1.899398496240601446e+02,1.792255639097744222e+02,1.782706766917293351e+02,1.807142857142857224e+02,1.781278195488721678e+02,1.702781954887217921e+02,1.651428571428571672e+02,1.634586466165413583e+02,1.350375939849624096e+01
7.258140100000000000e+07,1.907669172932330923e+02,2.032255639097744222e+02,2.213308270676691620e+02,2.274736842105263008e+02,2.212180451127819651e+02,2.187368421052632073e+02,2.212706766917293635e+02,2.206842105263157521e+02,2.162857142857142776e+02,2.099172932330826882e+02,2.022857142857142776e+02,1.653383458646616688e+01
4.463030200000000000e+07,1.985939849624060400e+02,2.136466165413533815e+02,2.306766917293233234e+02,2.276015037593984971e+02,2.168270676691729477e+02,2.150000000000000000e+02,2.183684210526315894e+02,2.177518796992481214e+02,2.144887218045112718e+02,2.085488721804511556e+02,2.003383458646616759e+02,1.638345864661654261e+01
4.463030400000000000e+07,2.766917293233082109e+00,2.917293233082705939e+00,2.751879699248119593e+00,2.481203007518796078e+00,2.421052631578947789e+00,2.278195488721804551e+00,2.398496240601503349e+00,2.436090225563909861e+00,2.759398496240601517e+00,2.812030075187969214e+00,2.466165413533834894e+00,2.030075187969924699e-01
4.617040100000000000e+07,9.381203007518797676e+01,9.758646616541354035e+01,1.010451127819548844e+02,9.953383458646617044e+01,9.626315789473684958e+01,9.688721804511280311e+01,1.000526315789473699e+02,1.013834586466165462e+02,1.011052631578947256e+02,9.848120300751878631e+01,9.772932330827067915e+01,7.932330827067668899e+00
4.771050100000000000e+07,1.828872180451128031e+02,2.014285714285714448e+02,2.147443609022556359e+02,2.008796992481203176e+02,1.873533834586466185e+02,1.936015037593984971e+02,1.970977443609023112e+02,1.965413533834586417e+02,1.976090225563909542e+02,1.925563909774435842e+02,1.879022556390977456e+02,1.521052631578947434e+01
9.850090200000000000e+07,7.735338345864660425e+01,8.305263157894736992e+01,8.776691729323309232e+01,8.428571428571427759e+01,8.018796992481203745e+01,7.946616541353382956e+01,7.869924812030076566e+01,7.928571428571429180e+01,7.847368421052631504e+01,7.715037593984962427e+01,7.613533834586465332e+01,6.300751879699248548e+00
8.038020100000000000e+07,3.856390977443609813e+01,4.903759398496241317e+01,6.342857142857143060e+01,6.064661654135338154e+01,4.757142857142857650e+01,4.581203007518796255e+01,5.044360902255638734e+01,5.282706766917293351e+01,4.984962406015037573e+01,4.224812030075187153e+01,3.660150375939849710e+01,2.812030075187970102e+00
3.696260200000000000e+07,8.597744360902254357e+01,9.314285714285715301e+01,1.016917293233082660e+02,1.039924812030075145e+02,9.703007518796991349e+01,9.590977443609021691e+01,9.897744360902255778e+01,9.713533834586463911e+01,9.224812030075187863e+01,8.754887218045112718e+01,8.419548872180450871e+01,6.887218045112781795e+00
1.966110100000000000e+07,2.418721804511278322e+02,2.522706766917293351e+02,2.633759398496241033e+02,2.583308270676691905e+02,2.537368421052631788e+02,2.534135338345864454e+02,2.595112781954887851e+02,2.561954887218045087e+02,2.492556390977443073e+02,2.420225563909774280e+02,2.395037593984962427e+02,1.975939849624059974e+01
8.500050200000000000e+07,1.504511278195488622e+01,1.655639097744360910e+01,1.733834586466165106e+01,1.685714285714285765e+01,1.648872180451127534e+01,1.625563909774436055e+01,1.643609022556390542e+01,1.597744360902255778e+01,1.571428571428571708e+01,1.549624060150375904e+01,1.556390977443608925e+01,1.240601503759398483e+00
1.373010300000000000e+07,7.511278195488721110e+01,7.905263157894735571e+01,8.181954887218046224e+01,8.286466165413533247e+01,8.251879699248119948e+01,7.981954887218044803e+01,7.947368421052631504e+01,8.118796992481202324e+01,8.272180451127820788e+01,8.004511278195489865e+01,7.544360902255640156e+01,6.045112781954887105e+00
3.729030600000000000e+07,7.778947368421052033e+01,8.466165413533833828e+01,9.046616541353382956e+01,8.679699248120300581e+01,8.015789473684210975e+01,8.248872180451127178e+01,8.359398496240599741e+01,8.346616541353382956e+01,7.745864661654135830e+01,7.303759398496239896e+01,7.072932330827066494e+01,5.827067669172932618e+00
5.102010200000000000e+07,1.151127819548872111e+02,1.212932330827067773e+02,1.261578947368420813e+02,1.213082706766917482e+02,1.155263157894736850e+02,1.147368421052631646e+02,1.163909774436090032e+02,1.209473684210526443e+02,1.200225563909774564e+02,1.169172932330827024e+02,1.131729323308270807e+02,9.353383458646616688e+00
5.102010300000000000e+07,1.740075187969924855e+02,1.884135338345865023e+02,1.980676691729323693e+02,1.933834586466165604e+02,1.828721804511278322e+02,1.817669172932330923e+02,1.866090225563909826e+02,1.882481203007518786e+02,1.845639097744360981e+02,1.798120300751879768e+02,1.757969924812030058e+02,1.441353383458646675e+01
5.102010500000000000e+07,3.223308270676691478e+01,3.492481203007518786e+01,3.684210526315789025e+01,3.569924812030075145e+01,3.406766917293233377e+01,3.429323308270676307e+01,3.480451127819549129e+01,3.590977443609023112e+01,3.523308270676691478e+01,3.349624060150375726e+01,3.206015037593985539e+01,2.661654135338345828e+00
7.612040400000000000e+07,3.725563909774436411e+01,5.103759398496240607e+01,6.089473684210526727e+01,5.330827067669173402e+01,4.365413533834587412e+01,4.372180451127819367e+01,4.610526315789473273e+01,4.909774436090226146e+01,4.814285714285714590e+01,4.168421052631579471e+01,3.576691729323308522e+01,2.586466165413533691e+00
6.390102000000000000e+06,5.160902255639097547e+01,5.306015037593984829e+01,5.418045112781955197e+01,5.484210526315790446e+01,5.246616541353382956e+01,5.262406015037593932e+01,5.430075187969924144e+01,5.279699248120300581e+01,4.896992481203007230e+01,4.623308270676692189e+01,4.529323308270677728e+01,3.654135338345864792e+00
2.687010300000000000e+07,2.907894736842105772e+02,3.017819548872180349e+02,3.132330827067669929e+02,3.111203007518796539e+02,3.038571428571428328e+02,3.042781954887218490e+02,3.102330827067669361e+02,3.124887218045112718e+02,3.093082706766917340e+02,3.010375939849623705e+02,2.952631578947368212e+02,2.432330827067669077e+01
1.019120200000000000e+07,1.418045112781954629e+02,1.483834586466165320e+02,1.588947368421052602e+02,1.610150375939849141e+02,1.566315789473684390e+02,1.562857142857142776e+02,1.568947368421052602e+02,1.583984962406015029e+02,1.567819548872180349e+02,1.539624060150375726e+02,1.495864661654135261e+02,1.227819548872180455e+01
2.720102000000000000e+06,9.085714285714284699e+01,1.021428571428571388e+02,1.107067669172932369e+02,1.095714285714285978e+02,1.062030075187969942e+02,1.073834586466165462e+02,1.095187969924812137e+02,1.086766917293232950e+02,1.044360902255639303e+02,1.006466165413533957e+02,9.612030075187968237e+01,7.601503759398496207e+00
1.255050200000000000e+07,1.251578947368420955e+02,1.295037593984962427e+02,1.350300751879699135e+02,1.373383458646616759e+02,1.405639097744360981e+02,1.522180451127819651e+02,1.574436090225564158e+02,1.480225563909774564e+02,1.376992481203007515e+02,1.322255639097744506e+02,1.271353383458646675e+02,1.037593984962406068e+01
1.255050300000000000e+07,9.483458646616540477e+01,9.712030075187969658e+01,1.002706766917293209e+02,9.699999999999998579e+01,9.678195488721804907e+01,1.002030075187969800e+02,1.008421052631578902e+02,9.981954887218046224e+01,9.878947368421052033e+01,9.719548872180450871e+01,9.558646616541352614e+01,7.864661654135338686e+00
2.320010200000000000e+07,3.916165413533834680e+02,4.053684210526315610e+02,4.235563909774436411e+02,4.234135338345864170e+02,4.093007518796992485e+02,4.078947368421052602e+02,4.123834586466165888e+02,4.124511278195489012e+02,4.077368421052630652e+02,4.031503759398495959e+02,3.991729323308271091e+02,3.291729323308270949e+01
4.522020100000000000e+07,7.384962406015037573e+01,1.030676691729323267e+02,1.302481203007518786e+02,1.266240601503759677e+02,1.098796992481203034e+02,1.042631578947368496e+02,1.145939849624060258e+02,1.205563909774435842e+02,1.063909774436090174e+02,8.687218045112781795e+01,7.369924812030075145e+01,5.563909774436090139e+00
8.880501000000000000e+06,1.063684210526315752e+02,1.295187969924812137e+02,1.441052631578947398e+02,1.250451127819548702e+02,9.696240601503757262e+01,9.543609022556391608e+01,1.018947368421052602e+02,1.047443609022556359e+02,9.837593984962406068e+01,9.508270676691729761e+01,9.806015037593984118e+01,7.345864661654135652e+00
6.049010200000000000e+07,1.232857142857142776e+02,1.273383458646616617e+02,1.311278195488721678e+02,1.322030075187969942e+02,1.306842105263157805e+02,1.319097744360902311e+02,1.331353383458646817e+02,1.331428571428571388e+02,1.306691729323308095e+02,1.290150375939849710e+02,1.280150375939849710e+02,1.066917293233082731e+01
7.258150100000000000e+07,2.136090225563909328e+01,2.954887218045113428e+01,4.137593984962406068e+01,4.250375939849624274e+01,3.640601503759398838e+01,3.566917293233082376e+01,3.780451127819549129e+01,3.655639097744360555e+01,3.202255639097744222e+01,2.716541353383458457e+01,2.091729323308270594e+01,1.458646616541353414e+00
